valeur_fonciere,code_postal,code_departement,code_commune,code_type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain
"270532,00",78690.0,78,220,1.0,55.0,3.0,313.0
"315000,00",78650.0,78,62,3.0,0.0,0.0,503.0
"315000,00",78650.0,78,62,1.0,100.0,5.0,503.0
"378600,00",78320.0,78,397,4.0,38.0,0.0,275.0
"378600,00",78320.0,78,397,1.0,91.0,4.0,275.0
"30000,00",78990.0,78,208,1.0,74.0,3.0,3603.0
"574000,00",78690.0,78,576,3.0,0.0,0.0,500.0
"574000,00",78690.0,78,576,3.0,0.0,0.0,1934.0
"574000,00",78690.0,78,576,1.0,153.0,5.0,500.0
"574000,00",78690.0,78,576,1.0,153.0,5.0,1934.0
"436500,00",78740.0,78,638,1.0,173.0,7.0,517.0
"436500,00",78740.0,78,638,3.0,0.0,0.0,517.0
"470000,00",78450.0,78,674,1.0,125.0,6.0,348.0
"437300,00",78480.0,78,642,1.0,81.0,5.0,819.0
"503000,00",78780.0,78,382,1.0,146.0,7.0,471.0
"223900,00",78760.0,78,321,1.0,83.0,5.0,69.0
"1175000,00",78920.0,78,206,4.0,375.0,0.0,4000.0
"1175000,00",78920.0,78,206,4.0,2000.0,0.0,4000.0
"580000,00",78500.0,78,586,1.0,95.0,3.0,476.0
"412000,00",78590.0,78,455,1.0,117.0,4.0,206.0
"1250000,00",78220.0,78,686,1.0,149.0,6.0,674.0
"923400,00",78580.0,78,49,1.0,203.0,5.0,768.0
"760000,00",78600.0,78,358,1.0,106.0,4.0,246.0
"308000,00",78711.0,78,362,1.0,127.0,6.0,614.0
"308000,00",78711.0,78,362,3.0,0.0,0.0,614.0
"630100,00",78690.0,78,576,1.0,148.0,7.0,877.0
"255000,00",78830.0,78,87,1.0,90.0,5.0,95.0
"730000,00",78500.0,78,586,4.0,72.0,0.0,754.0
"730000,00",78500.0,78,586,1.0,188.0,5.0,754.0
"361000,00",78370.0,78,490,1.0,92.0,5.0,163.0
"445000,00",78280.0,78,297,1.0,96.0,4.0,157.0
"445000,00",78280.0,78,297,3.0,0.0,0.0,12.0
"656950,00",78590.0,78,455,1.0,146.0,5.0,649.0
"215000,00",78270.0,78,68,1.0,70.0,3.0,435.0
"422000,00",78370.0,78,490,1.0,122.0,5.0,281.0
"1470000,00",78000.0,78,646,1.0,171.0,8.0,459.0
"280000,00",78200.0,78,354,1.0,89.0,2.0,462.0
"291000,00",78710.0,78,531,1.0,95.0,5.0,200.0
"291000,00",78710.0,78,531,1.0,95.0,5.0,500.0
"520000,00",78280.0,78,297,1.0,140.0,7.0,187.0
"180000,00",78760.0,78,321,3.0,0.0,0.0,329.0
"180000,00",78760.0,78,321,1.0,28.0,2.0,329.0
"353670,00",78830.0,78,87,1.0,115.0,6.0,447.0
"420000,00",78390.0,78,73,1.0,110.0,5.0,294.0
"1100000,00",78430.0,78,350,3.0,0.0,0.0,847.0
"1100000,00",78430.0,78,350,1.0,180.0,4.0,847.0
"779900,00",78860.0,78,571,1.0,116.0,5.0,928.0
"517000,00",78800.0,78,311,3.0,0.0,0.0,266.0
"517000,00",78800.0,78,311,1.0,68.0,4.0,266.0
"309500,00",78450.0,78,674,1.0,102.0,6.0,113.0
"415000,00",78510.0,78,624,3.0,0.0,0.0,290.0
"415000,00",78510.0,78,624,1.0,69.0,3.0,501.0
"415000,00",78510.0,78,624,1.0,69.0,3.0,290.0
"415000,00",78510.0,78,624,3.0,0.0,0.0,501.0
"357000,00",78510.0,78,624,3.0,0.0,0.0,599.0
"357000,00",78510.0,78,624,1.0,110.0,4.0,599.0
"300000,00",78580.0,78,380,1.0,151.0,5.0,500.0
"325000,00",78126.0,78,33,1.0,90.0,5.0,61.0
"320000,00",78450.0,78,674,1.0,90.0,5.0,121.0
"320000,00",78120.0,78,517,1.0,110.0,5.0,442.0
"320000,00",78120.0,78,517,3.0,0.0,0.0,442.0
"370000,00",78770.0,78,616,3.0,0.0,0.0,745.0
"370000,00",78770.0,78,616,1.0,108.0,4.0,745.0
"229000,00",78250.0,78,401,3.0,0.0,0.0,52.0
"229000,00",78250.0,78,401,1.0,73.0,4.0,52.0
"490130,00",78250.0,78,403,3.0,0.0,0.0,462.0
"490130,00",78250.0,78,403,1.0,171.0,4.0,462.0
"535000,00",78510.0,78,624,1.0,124.0,6.0,534.0
"333000,00",78250.0,78,403,1.0,107.0,6.0,50.0
"220000,00",78955.0,78,123,1.0,60.0,4.0,405.0
"430000,00",78610.0,78,486,1.0,95.0,4.0,500.0
"430000,00",78610.0,78,486,1.0,95.0,4.0,530.0
"680000,00",78114.0,78,356,1.0,140.0,5.0,900.0
"150000,00",78590.0,78,455,1.0,25.0,2.0,197.0
"709650,00",78500.0,78,586,1.0,113.0,5.0,194.0
"540000,00",78450.0,78,674,1.0,145.0,6.0,464.0
"161500,00",78370.0,78,490,1.0,95.0,4.0,131.0
"285000,00",78820.0,78,327,1.0,76.0,4.0,727.0
"381700,00",78990.0,78,208,1.0,113.0,4.0,437.0
"427800,00",78340.0,78,165,1.0,106.0,5.0,360.0
"360000,00",78490.0,78,420,4.0,86.0,0.0,157.0
"210000,00",78980.0,78,107,1.0,120.0,5.0,569.0
"3500000,00",78580.0,78,10,4.0,315.0,0.0,12012.0
"3500000,00",78580.0,78,10,4.0,1050.0,0.0,12012.0
"3500000,00",78580.0,78,10,4.0,2180.0,0.0,12012.0
"3500000,00",78580.0,78,10,4.0,735.0,0.0,12012.0
"323350,00",78740.0,78,638,1.0,89.0,4.0,46.0
"9803,52",78270.0,78,89,3.0,0.0,0.0,2228.0
"201000,00",78270.0,78,57,1.0,97.0,5.0,272.0
"2247146,00",78100.0,78,551,3.0,0.0,0.0,306.0
"2247146,00",78100.0,78,551,1.0,141.0,7.0,306.0
"128800,00",78830.0,78,87,1.0,60.0,3.0,64.0
"246000,00",78450.0,78,674,1.0,76.0,4.0,104.0
"410000,00",78490.0,78,289,1.0,113.0,6.0,500.0
"410000,00",78490.0,78,289,1.0,113.0,6.0,2391.0
"232000,00",78450.0,78,674,1.0,60.0,3.0,66.0
"232000,00",78450.0,78,674,3.0,0.0,0.0,66.0
"300000,00",78510.0,78,624,1.0,96.0,5.0,231.0
"536150,00",78640.0,78,683,1.0,138.0,5.0,738.0
"315000,00",78790.0,78,591,1.0,145.0,6.0,500.0
"370000,00",78120.0,78,517,1.0,92.0,4.0,382.0
"370000,00",78120.0,78,517,3.0,0.0,0.0,382.0
"332000,00",78125.0,78,269,1.0,180.0,6.0,742.0
"619400,00",78630.0,78,466,1.0,140.0,8.0,546.0
"220000,00",78510.0,78,624,3.0,0.0,0.0,70.0
"220000,00",78510.0,78,624,1.0,55.0,4.0,70.0
"185000,00",78660.0,78,3,1.0,60.0,3.0,123.0
"247000,00",78520.0,78,335,1.0,130.0,5.0,683.0
"239900,00",78200.0,78,354,1.0,70.0,4.0,651.0
"239900,00",78200.0,78,354,3.0,0.0,0.0,651.0
"304000,00",78700.0,78,172,3.0,0.0,0.0,640.0
"304000,00",78700.0,78,172,1.0,64.0,4.0,640.0
"282850,00",78310.0,78,383,1.0,81.0,4.0,90.0
"280000,00",78420.0,78,124,3.0,0.0,0.0,218.0
"280000,00",78420.0,78,124,1.0,65.0,3.0,218.0
"220000,00",78711.0,78,362,1.0,96.0,5.0,175.0
"351500,00",78510.0,78,624,1.0,65.0,3.0,498.0
"333161,00",78510.0,78,624,3.0,0.0,0.0,162.0
"333161,00",78510.0,78,624,1.0,44.0,3.0,162.0
"350000,00",78700.0,78,172,1.0,74.0,4.0,730.0
"248000,00",78711.0,78,362,1.0,101.0,5.0,144.0
"252000,00",78310.0,78,383,1.0,55.0,3.0,116.0
"747560,00",78210.0,78,545,1.0,141.0,5.0,440.0
"747560,00",78210.0,78,545,3.0,0.0,0.0,440.0
"131000,00",78710.0,78,531,1.0,73.0,3.0,340.0
"363000,00",78610.0,78,486,1.0,70.0,3.0,295.0
"363000,00",78610.0,78,486,3.0,0.0,0.0,295.0
"800000,00",78711.0,78,362,4.0,1109.0,0.0,1771.0
"398000,00",78180.0,78,423,1.0,81.0,4.0,164.0
"180000,00",78200.0,78,361,1.0,48.0,3.0,388.0
"327000,00",78990.0,78,208,1.0,93.0,5.0,337.0
"394000,00",78830.0,78,87,1.0,88.0,5.0,585.0
"286650,00",78120.0,78,517,1.0,78.0,4.0,125.0
"440270,00",78340.0,78,165,1.0,79.0,4.0,447.0
"440270,00",78340.0,78,165,3.0,0.0,0.0,447.0
"323750,00",78660.0,78,564,1.0,143.0,3.0,480.0
"345000,00",78500.0,78,586,1.0,68.0,4.0,160.0
"510000,00",78370.0,78,490,1.0,179.0,7.0,691.0
"425000,00",78930.0,78,104,1.0,184.0,6.0,362.0
"559300,00",78470.0,78,575,1.0,56.0,4.0,405.0
"559300,00",78470.0,78,575,3.0,0.0,0.0,405.0
"493300,00",78460.0,78,160,1.0,122.0,4.0,782.0
"325000,00",78940.0,78,513,1.0,85.0,4.0,762.0
"114815,00",78820.0,78,327,1.0,73.0,3.0,170.0
"335000,00",78700.0,78,172,1.0,62.0,5.0,347.0
"485000,00",78820.0,78,327,1.0,182.0,7.0,999.0
"485000,00",78820.0,78,327,3.0,0.0,0.0,500.0
"485000,00",78820.0,78,327,1.0,182.0,7.0,500.0
"485000,00",78820.0,78,327,3.0,0.0,0.0,999.0
"582425,00",78220.0,78,686,1.0,56.0,4.0,478.0
"582425,00",78220.0,78,686,3.0,0.0,0.0,478.0
"230000,00",78711.0,78,362,1.0,95.0,4.0,797.0
"209000,00",78440.0,78,267,1.0,70.0,4.0,329.0
"462322,00",78730.0,78,537,1.0,130.0,5.0,1000.0
"467256,00",78650.0,78,62,1.0,138.0,5.0,646.0
"886500,00",78400.0,78,146,1.0,126.0,5.0,189.0
"583000,00",78500.0,78,586,1.0,133.0,6.0,227.0
"806000,00",78800.0,78,311,1.0,120.0,4.0,239.0
"806000,00",78800.0,78,311,3.0,0.0,0.0,239.0
"294000,00",78580.0,78,380,1.0,76.0,5.0,506.0
"335000,00",78790.0,78,20,1.0,120.0,4.0,578.0
"335000,00",78790.0,78,20,1.0,120.0,4.0,500.0
"546000,00",78370.0,78,490,1.0,149.0,8.0,338.0
"468300,00",78700.0,78,172,1.0,86.0,5.0,48.0
"501500,00",78500.0,78,586,1.0,76.0,4.0,346.0
"501500,00",78500.0,78,586,3.0,0.0,0.0,346.0
"841044,40",78510.0,78,624,1.0,170.0,6.0,806.0
"245240,00",78700.0,78,172,1.0,58.0,2.0,507.0
"220000,00",78270.0,78,668,1.0,91.0,4.0,500.0
"220000,00",78270.0,78,668,1.0,91.0,4.0,599.0
"945000,00",78590.0,78,455,1.0,197.0,8.0,675.0
"335000,00",78260.0,78,5,3.0,0.0,0.0,359.0
"335000,00",78260.0,78,5,1.0,75.0,4.0,359.0
"260000,00",78990.0,78,208,1.0,94.0,4.0,103.0
"326000,00",78930.0,78,291,1.0,98.0,4.0,950.0
"323200,00",78660.0,78,3,1.0,109.0,5.0,569.0
"152500,00",78970.0,78,402,1.0,140.0,7.0,615.0
"550000,00",78500.0,78,586,4.0,70.0,0.0,389.0
"550000,00",78500.0,78,586,1.0,71.0,3.0,389.0
"846000,00",78500.0,78,586,1.0,103.0,4.0,442.0
"300000,00",78890.0,78,265,4.0,1256.0,0.0,874.0
"163000,00",78820.0,78,327,1.0,57.0,4.0,64.0
"163000,00",78820.0,78,327,3.0,0.0,0.0,64.0
"501500,00",78470.0,78,575,3.0,0.0,0.0,423.0
"501500,00",78470.0,78,575,1.0,130.0,5.0,423.0
"350000,00",78640.0,78,683,1.0,64.0,3.0,38.0
"670870,00",78730.0,78,522,3.0,0.0,0.0,2191.0
"670870,00",78730.0,78,522,1.0,254.0,8.0,500.0
"670870,00",78730.0,78,522,3.0,0.0,0.0,500.0
"670870,00",78730.0,78,522,1.0,254.0,8.0,2191.0
"458000,00",78480.0,78,642,3.0,0.0,0.0,87.0
"458000,00",78480.0,78,642,1.0,65.0,2.0,87.0
"283800,00",78450.0,78,674,1.0,60.0,3.0,62.0
"310000,00",78440.0,78,296,3.0,0.0,0.0,484.0
"310000,00",78440.0,78,296,2.0,71.0,2.0,484.0
"310000,00",78440.0,78,296,2.0,72.0,3.0,484.0
"310000,00",78440.0,78,296,2.0,26.0,1.0,484.0
"759200,00",78230.0,78,481,1.0,100.0,4.0,404.0
"234000,00",78440.0,78,501,1.0,110.0,5.0,911.0
"234000,00",78440.0,78,501,1.0,110.0,5.0,500.0
"90000,00",78840.0,78,255,1.0,107.0,5.0,643.0
"1441500,00",78100.0,78,551,1.0,151.0,6.0,262.0
"611423,00",78370.0,78,490,1.0,160.0,5.0,1155.0
"575000,00",78760.0,78,321,1.0,159.0,7.0,838.0
"377000,00",78680.0,78,217,1.0,180.0,6.0,925.0
"1200000,00",78670.0,78,672,4.0,1200.0,0.0,2726.0
"206000,00",78690.0,78,220,1.0,70.0,3.0,150.0
"292000,00",78310.0,78,383,1.0,81.0,4.0,168.0
"605000,00",78140.0,78,640,1.0,80.0,4.0,202.0
"356000,00",78125.0,78,557,1.0,150.0,6.0,218.0
"479060,00",78210.0,78,545,1.0,100.0,5.0,195.0
"653500,00",78490.0,78,623,4.0,0.0,0.0,500.0
"653500,00",78490.0,78,623,4.0,0.0,0.0,522.0
"653500,00",78490.0,78,623,1.0,210.0,6.0,522.0
"653500,00",78490.0,78,623,1.0,210.0,6.0,500.0
"260000,00",78470.0,78,575,4.0,91.0,0.0,147.0
"260000,00",78470.0,78,575,2.0,56.0,2.0,147.0
"393500,00",78470.0,78,575,1.0,69.0,3.0,424.0
"1350000,00",78580.0,78,10,4.0,2764.0,0.0,9835.0
"1350000,00",78580.0,78,10,2.0,59.0,3.0,9835.0
"1350000,00",78580.0,78,10,2.0,55.0,3.0,9835.0
"377650,00",78125.0,78,307,1.0,126.0,5.0,600.0
"377650,00",78125.0,78,307,3.0,0.0,0.0,600.0
"377650,00",78125.0,78,307,1.0,126.0,5.0,389.0
"377650,00",78125.0,78,307,3.0,0.0,0.0,389.0
"1484275,00",78170.0,78,126,1.0,220.0,5.0,500.0
"1484275,00",78170.0,78,126,1.0,220.0,5.0,478.0
"340000,00",78410.0,78,90,3.0,0.0,0.0,536.0
"340000,00",78410.0,78,90,1.0,112.0,7.0,536.0
"145000,00",78270.0,78,337,1.0,75.0,4.0,288.0
"769879,00",78840.0,78,410,4.0,58.0,0.0,613.0
"769879,00",78840.0,78,410,4.0,105.0,0.0,16915.0
"769879,00",78840.0,78,410,3.0,0.0,0.0,670.0
"769879,00",78840.0,78,410,2.0,30.0,1.0,439.0
"769879,00",78840.0,78,410,4.0,524.0,0.0,439.0
"1700000,00",78260.0,78,5,4.0,1960.0,0.0,1200.0
"523600,00",78121.0,78,189,1.0,152.0,4.0,654.0
"317184,00",78190.0,78,621,1.0,100.0,5.0,350.0
"467300,00",78910.0,78,605,1.0,160.0,7.0,1000.0
"450000,00",78800.0,78,311,1.0,90.0,2.0,435.0
"940000,00",78112.0,78,551,1.0,129.0,5.0,463.0
"720000,00",78810.0,78,233,1.0,131.0,4.0,606.0
"720000,00",78810.0,78,233,1.0,131.0,4.0,500.0
"350000,00",78680.0,78,217,1.0,120.0,5.0,596.0
"247000,00",78730.0,78,537,1.0,76.0,4.0,563.0
"276512,22",78190.0,78,621,4.0,1010.0,0.0,3587.0
"280000,00",78200.0,78,72,1.0,101.0,4.0,173.0
"915600,00",78720.0,78,125,1.0,186.0,7.0,2000.0
"915600,00",78720.0,78,125,3.0,0.0,0.0,2000.0
"915600,00",78720.0,78,125,1.0,180.0,5.0,1993.0
"915600,00",78720.0,78,125,4.0,700.0,0.0,1993.0
"915600,00",78720.0,78,125,1.0,186.0,7.0,1993.0
"915600,00",78720.0,78,125,3.0,0.0,0.0,1993.0
"915600,00",78720.0,78,125,1.0,180.0,5.0,2000.0
"915600,00",78720.0,78,125,4.0,700.0,0.0,2000.0
"550000,00",78340.0,78,165,1.0,168.0,5.0,423.0
"268000,00",78440.0,78,267,1.0,73.0,4.0,447.0
"757000,00",78300.0,78,498,1.0,146.0,9.0,497.0
"390000,00",78760.0,78,321,1.0,100.0,4.0,532.0
"851250,00",78490.0,78,420,1.0,70.0,6.0,119.0
"532540,80",78520.0,78,335,2.0,85.0,5.0,599.0
"532540,80",78520.0,78,335,4.0,310.0,0.0,599.0
"532540,80",78520.0,78,335,3.0,0.0,0.0,599.0
"532540,80",78520.0,78,335,2.0,82.0,4.0,599.0
"178455,00",78630.0,78,466,1.0,58.0,2.0,96.0
"128535,00",78690.0,78,576,1.0,96.0,3.0,695.0
"128535,00",78690.0,78,576,3.0,0.0,0.0,695.0
"304000,00",78520.0,78,335,1.0,106.0,4.0,832.0
"304000,00",78520.0,78,335,1.0,106.0,4.0,500.0
"535000,00",78650.0,78,62,1.0,380.0,5.0,1232.0
"120000,00",78570.0,78,138,1.0,133.0,5.0,75.0
"247000,00",78710.0,78,531,1.0,74.0,4.0,280.0
"294000,00",78660.0,78,71,1.0,105.0,4.0,935.0
