property_value,postal_code,department_code,town_code,property_type_code,building_area,main_rooms,land_area
"345000,00",94600.0,94,22,3.0,0.0,0.0,300.0
"345000,00",94600.0,94,22,2.0,10.0,1.0,300.0
"345000,00",94600.0,94,22,2.0,20.0,1.0,300.0
"345000,00",94600.0,94,22,2.0,29.0,2.0,300.0
"345000,00",94600.0,94,22,2.0,28.0,2.0,300.0
"530000,00",94210.0,94,68,2.0,65.0,3.0,126.0
"530000,00",94210.0,94,68,4.0,64.0,0.0,126.0
"410000,00",94290.0,94,77,3.0,0.0,0.0,295.0
"410000,00",94290.0,94,77,1.0,91.0,6.0,295.0
"404800,00",94120.0,94,33,1.0,60.0,3.0,103.0
"2230000,00",94120.0,94,33,1.0,260.0,6.0,416.0
"2230000,00",94120.0,94,33,1.0,260.0,6.0,500.0
"1080400,00",94100.0,94,68,3.0,0.0,0.0,585.0
"1080400,00",94100.0,94,68,1.0,155.0,6.0,585.0
"855000,00",94240.0,94,38,1.0,139.0,5.0,239.0
"955000,00",94270.0,94,43,1.0,151.0,7.0,103.0
"416000,00",94490.0,94,55,1.0,66.0,3.0,452.0
"416000,00",94490.0,94,55,3.0,0.0,0.0,452.0
"262000,00",94460.0,94,74,3.0,0.0,0.0,223.0
"262000,00",94460.0,94,74,1.0,85.0,4.0,223.0
"732393,60",94500.0,94,17,3.0,0.0,0.0,386.0
"732393,60",94500.0,94,17,1.0,101.0,6.0,386.0
"270000,00",94190.0,94,78,1.0,74.0,3.0,186.0
"270000,00",94190.0,94,78,3.0,0.0,0.0,186.0
"272000,00",94480.0,94,1,1.0,57.0,3.0,304.0
"600000,00",94370.0,94,71,1.0,155.0,6.0,452.0
"673075,40",94500.0,94,17,1.0,140.0,6.0,352.0
"656934,10",94500.0,94,17,1.0,92.0,5.0,344.0
"514000,00",94140.0,94,2,3.0,0.0,0.0,187.0
"514000,00",94140.0,94,2,1.0,57.0,3.0,187.0
"1075000,00",94300.0,94,80,1.0,75.0,4.0,191.0
"330000,00",94490.0,94,55,1.0,62.0,3.0,242.0
"377000,00",94290.0,94,77,1.0,74.0,3.0,388.0
"370000,00",94500.0,94,17,1.0,73.0,4.0,233.0
"290150,00",94290.0,94,77,1.0,40.0,3.0,250.0
"290150,00",94290.0,94,77,3.0,0.0,0.0,250.0
"480000,00",94120.0,94,33,1.0,78.0,2.0,93.0
"729325,00",94500.0,94,17,1.0,74.0,4.0,343.0
"729325,00",94500.0,94,17,3.0,0.0,0.0,343.0
"648240,00",94400.0,94,81,1.0,135.0,5.0,216.0
"1465000,00",94160.0,94,67,1.0,95.0,5.0,92.0
"294000,00",94200.0,94,41,1.0,44.0,2.0,74.0
"1111325,00",94340.0,94,42,1.0,215.0,8.0,350.0
"579000,00",94210.0,94,68,1.0,89.0,5.0,83.0
"579000,00",94210.0,94,68,3.0,0.0,0.0,83.0
"542250,00",94230.0,94,16,1.0,60.0,3.0,142.0
"542250,00",94230.0,94,16,3.0,0.0,0.0,142.0
"1400000,00",94170.0,94,58,3.0,0.0,0.0,570.0
"1400000,00",94170.0,94,58,1.0,189.0,5.0,570.0
"962100,00",94230.0,94,16,3.0,0.0,0.0,359.0
"962100,00",94230.0,94,16,1.0,165.0,6.0,359.0
"850000,00",94120.0,94,33,1.0,92.0,5.0,279.0
"850000,00",94120.0,94,33,3.0,0.0,0.0,279.0
"421000,00",94420.0,94,59,1.0,107.0,5.0,438.0
"605000,00",94320.0,94,73,1.0,85.0,3.0,275.0
"800000,00",94240.0,94,38,1.0,180.0,5.0,665.0
"800000,00",94240.0,94,38,1.0,180.0,5.0,135.0
"424400,00",94320.0,94,73,3.0,0.0,0.0,215.0
"424400,00",94320.0,94,73,1.0,73.0,3.0,215.0
"840000,00",94170.0,94,58,1.0,146.0,7.0,703.0
"840000,00",94170.0,94,58,3.0,0.0,0.0,703.0
"638740,00",94270.0,94,43,1.0,76.0,5.0,278.0
"390000,00",94370.0,94,71,1.0,112.0,6.0,412.0
"654000,00",94240.0,94,38,1.0,90.0,4.0,358.0
"1645000,00",94170.0,94,58,3.0,0.0,0.0,500.0
"1645000,00",94170.0,94,58,1.0,240.0,7.0,280.0
"1645000,00",94170.0,94,58,1.0,240.0,7.0,500.0
"1645000,00",94170.0,94,58,3.0,0.0,0.0,280.0
"519000,00",94400.0,94,81,1.0,85.0,3.0,216.0
"415000,00",94100.0,94,68,2.0,61.0,2.0,220.0
"415000,00",94100.0,94,68,3.0,0.0,0.0,220.0
"415000,00",94100.0,94,68,2.0,53.0,3.0,220.0
"602100,00",94370.0,94,71,1.0,152.0,6.0,671.0
"1900000,00",94430.0,94,19,1.0,296.0,8.0,2961.0
"1900000,00",94430.0,94,19,3.0,0.0,0.0,2961.0
"1900000,00",94430.0,94,19,1.0,40.0,2.0,2961.0
"1156200,00",94100.0,94,68,1.0,130.0,4.0,613.0
"500000,00",94420.0,94,59,1.0,85.0,4.0,94.0
"500000,00",94420.0,94,59,1.0,85.0,4.0,782.0
"466000,00",94880.0,94,53,1.0,120.0,4.0,502.0
"714000,00",94700.0,94,46,1.0,116.0,5.0,320.0
"400000,00",94470.0,94,4,1.0,75.0,5.0,447.0
"400000,00",94470.0,94,4,3.0,0.0,0.0,447.0
"420000,00",94370.0,94,71,1.0,110.0,6.0,318.0
"465770,00",94140.0,94,2,1.0,56.0,3.0,75.0
"2670358,20",94000.0,94,28,2.0,40.0,2.0,3341.0
"2670358,20",94000.0,94,28,2.0,26.0,1.0,3341.0
"6450000,00",94110.0,94,3,4.0,1957.0,0.0,1423.0
"438049,00",94510.0,94,60,1.0,95.0,5.0,500.0
"438049,00",94510.0,94,60,1.0,95.0,5.0,181.0
"402000,00",94500.0,94,17,1.0,58.0,3.0,217.0
"420000,00",94800.0,94,76,1.0,65.0,3.0,289.0
"365000,00",94150.0,94,65,1.0,70.0,4.0,271.0
"3105000,00",94400.0,94,81,4.0,690.0,0.0,837.0
"3105000,00",94400.0,94,81,2.0,50.0,2.0,494.0
"3105000,00",94400.0,94,81,2.0,26.0,1.0,494.0
"3105000,00",94400.0,94,81,2.0,54.0,2.0,494.0
"3105000,00",94400.0,94,81,2.0,64.0,3.0,494.0
"3105000,00",94400.0,94,81,4.0,145.0,0.0,494.0
"3105000,00",94400.0,94,81,1.0,43.0,2.0,494.0
"3105000,00",94400.0,94,81,4.0,329.0,0.0,459.0
"535000,00",94170.0,94,58,3.0,0.0,0.0,162.0
"535000,00",94170.0,94,58,1.0,75.0,3.0,162.0
"558430,00",94500.0,94,17,1.0,107.0,6.0,475.0
"1500000,00",94210.0,94,68,4.0,398.0,0.0,639.0
"1423500,00",94210.0,94,68,1.0,217.0,9.0,500.0
"1423500,00",94210.0,94,68,3.0,0.0,0.0,500.0
"4000000,00",94130.0,94,52,4.0,30.0,0.0,881.0
"4000000,00",94130.0,94,52,2.0,30.0,2.0,881.0
"4000000,00",94130.0,94,52,2.0,40.0,3.0,881.0
"4000000,00",94130.0,94,52,2.0,31.0,1.0,881.0
"4000000,00",94130.0,94,52,3.0,0.0,0.0,881.0
"4000000,00",94130.0,94,52,4.0,121.0,0.0,881.0
"4000000,00",94130.0,94,52,2.0,67.0,3.0,881.0
"4000000,00",94130.0,94,52,2.0,83.0,4.0,881.0
"4000000,00",94130.0,94,52,4.0,71.0,0.0,881.0
"4000000,00",94130.0,94,52,4.0,40.0,0.0,881.0
"4000000,00",94130.0,94,52,2.0,45.0,2.0,881.0
"4000000,00",94130.0,94,52,2.0,75.0,4.0,881.0
"4000000,00",94130.0,94,52,2.0,30.0,1.0,881.0
"4000000,00",94130.0,94,52,4.0,47.0,0.0,881.0
"731550,00",94500.0,94,17,1.0,92.0,5.0,304.0
"731550,00",94500.0,94,17,3.0,0.0,0.0,304.0
"363000,00",94600.0,94,22,1.0,25.0,2.0,252.0
"363000,00",94600.0,94,22,1.0,76.0,3.0,252.0
"450000,00",94200.0,94,41,4.0,190.0,0.0,448.0
"525000,00",94210.0,94,68,2.0,24.0,1.0,179.0
"525000,00",94210.0,94,68,3.0,0.0,0.0,179.0
"725000,00",94700.0,94,46,3.0,0.0,0.0,585.0
"1059000,00",94130.0,94,52,1.0,84.0,5.0,123.0
"513000,00",94240.0,94,38,1.0,71.0,3.0,210.0
"382000,00",94110.0,94,3,1.0,34.0,2.0,93.0
"382000,00",94110.0,94,3,3.0,0.0,0.0,93.0
"595000,00",94800.0,94,76,1.0,145.0,6.0,505.0
"660000,00",94320.0,94,73,1.0,144.0,4.0,377.0
"659000,00",94200.0,94,41,1.0,60.0,3.0,354.0
"551000,00",94120.0,94,33,1.0,84.0,4.0,80.0
"551000,00",94120.0,94,33,3.0,0.0,0.0,80.0
"328000,00",94490.0,94,55,3.0,0.0,0.0,285.0
"328000,00",94490.0,94,55,1.0,80.0,4.0,285.0
"431396,00",94110.0,94,3,1.0,56.0,3.0,154.0
"358000,00",94470.0,94,4,1.0,72.0,4.0,359.0
"2400000,00",94300.0,94,80,1.0,129.0,6.0,401.0
"313500,00",94290.0,94,77,3.0,0.0,0.0,390.0
"313500,00",94290.0,94,77,1.0,70.0,3.0,390.0
"595000,00",94200.0,94,41,1.0,95.0,4.0,306.0
"781700,00",94170.0,94,58,1.0,97.0,5.0,208.0
"164115,00",94000.0,94,28,1.0,90.0,4.0,264.0
"590000,00",94380.0,94,11,1.0,144.0,6.0,300.0
"590000,00",94380.0,94,11,1.0,144.0,6.0,262.0
"409000,00",94120.0,94,33,1.0,49.0,4.0,185.0
"1013000,00",94100.0,94,68,3.0,0.0,0.0,444.0
"1013000,00",94100.0,94,68,1.0,108.0,3.0,444.0
"1015000,00",94700.0,94,46,3.0,0.0,0.0,304.0
"1015000,00",94700.0,94,46,1.0,150.0,6.0,304.0
"315000,00",94170.0,94,58,1.0,64.0,4.0,317.0
"315000,00",94170.0,94,58,3.0,0.0,0.0,317.0
"1185615,00",94170.0,94,58,3.0,0.0,0.0,365.0
"1185615,00",94170.0,94,58,1.0,82.0,4.0,365.0
"410750,00",94370.0,94,71,3.0,0.0,0.0,251.0
"410750,00",94370.0,94,71,1.0,73.0,4.0,251.0
"600000,00",94550.0,94,21,1.0,69.0,3.0,312.0
"1300000,00",94140.0,94,2,2.0,26.0,2.0,407.0
"1300000,00",94140.0,94,2,2.0,39.0,3.0,407.0
"1300000,00",94140.0,94,2,2.0,25.0,2.0,407.0
"1300000,00",94140.0,94,2,3.0,0.0,0.0,407.0
"1300000,00",94140.0,94,2,2.0,18.0,1.0,407.0
"550000,00",94440.0,94,70,3.0,0.0,0.0,774.0
"550000,00",94440.0,94,70,1.0,194.0,7.0,774.0
"974000,00",94170.0,94,58,3.0,0.0,0.0,218.0
"974000,00",94170.0,94,58,1.0,84.0,5.0,218.0
"535000,00",94600.0,94,22,1.0,73.0,3.0,377.0
"740000,00",94320.0,94,73,1.0,163.0,6.0,505.0
"655000,00",94130.0,94,52,1.0,100.0,5.0,378.0
"600000,00",94370.0,94,71,4.0,118.0,0.0,375.0
"600000,00",94370.0,94,71,3.0,0.0,0.0,375.0
"600000,00",94370.0,94,71,2.0,80.0,3.0,375.0
"435000,00",94420.0,94,59,1.0,109.0,5.0,642.0
"400000,00",94360.0,94,15,3.0,0.0,0.0,276.0
"400000,00",94360.0,94,15,1.0,92.0,3.0,276.0
"1225000,00",94210.0,94,68,3.0,0.0,0.0,829.0
"1225000,00",94210.0,94,68,1.0,169.0,6.0,829.0
"680000,00",94360.0,94,15,1.0,95.0,5.0,276.0
"406000,00",94370.0,94,71,1.0,67.0,3.0,235.0
"1162447,00",94340.0,94,42,3.0,0.0,0.0,303.0
"1162447,00",94340.0,94,42,1.0,145.0,5.0,303.0
"622000,00",94170.0,94,58,1.0,80.0,4.0,450.0
"723000,00",94290.0,94,77,4.0,714.0,0.0,140.0
"723000,00",94290.0,94,77,4.0,714.0,0.0,560.0
"480000,00",94190.0,94,78,4.0,60.0,0.0,334.0
"480000,00",94190.0,94,78,4.0,100.0,0.0,334.0
"480000,00",94190.0,94,78,2.0,65.0,3.0,334.0
"178000,00",94600.0,94,22,1.0,95.0,4.0,364.0
"178000,00",94600.0,94,22,3.0,0.0,0.0,364.0
"1370000,00",94430.0,94,19,2.0,35.0,1.0,1000.0
"1370000,00",94430.0,94,19,4.0,312.0,0.0,1000.0
"1370000,00",94430.0,94,19,4.0,114.0,0.0,1000.0
"2350000,00",94160.0,94,67,1.0,160.0,6.0,455.0
"234000,00",94500.0,94,17,1.0,36.0,1.0,22.0
"672091,00",94500.0,94,17,4.0,164.0,0.0,441.0
"837240,00",94360.0,94,15,1.0,127.0,5.0,371.0
"639200,00",94400.0,94,81,3.0,0.0,0.0,551.0
"639200,00",94400.0,94,81,1.0,157.0,5.0,551.0
"500000,00",94240.0,94,38,4.0,18.0,0.0,298.0
"500000,00",94240.0,94,38,1.0,43.0,3.0,298.0
"200000,00",94350.0,94,79,1.0,81.0,4.0,304.0
"519000,00",94490.0,94,55,1.0,48.0,2.0,255.0
"519000,00",94490.0,94,55,1.0,66.0,4.0,352.0
"701900,00",94170.0,94,58,1.0,65.0,3.0,426.0
"558630,00",94510.0,94,60,1.0,116.0,5.0,690.0
"1300000,00",94350.0,94,79,1.0,142.0,5.0,672.0
"285000,00",94430.0,94,19,3.0,0.0,0.0,206.0
"285000,00",94430.0,94,19,2.0,44.0,1.0,206.0
"285000,00",94430.0,94,19,2.0,22.0,1.0,206.0
"850000,00",94210.0,94,68,1.0,85.0,3.0,375.0
"740000,00",94800.0,94,76,2.0,22.0,1.0,787.0
"740000,00",94800.0,94,76,4.0,110.0,0.0,787.0
"740000,00",94800.0,94,76,4.0,339.0,0.0,787.0
"860000,00",94170.0,94,58,3.0,0.0,0.0,164.0
"860000,00",94170.0,94,58,1.0,70.0,4.0,164.0
"1000000,00",94170.0,94,58,4.0,200.0,0.0,377.0
"1000000,00",94170.0,94,58,2.0,30.0,1.0,377.0
"1000000,00",94170.0,94,58,2.0,60.0,3.0,377.0
"1000000,00",94170.0,94,58,2.0,37.0,3.0,377.0
"920000,00",94370.0,94,71,1.0,116.0,5.0,429.0
"153000,00",94260.0,94,34,1.0,51.0,3.0,270.0
"590000,00",94370.0,94,71,1.0,96.0,3.0,1680.0
"902170,00",94360.0,94,15,1.0,130.0,6.0,613.0
"902170,00",94360.0,94,15,3.0,0.0,0.0,613.0
"535000,00",94500.0,94,17,1.0,117.0,5.0,464.0
"615000,00",94100.0,94,68,1.0,68.0,3.0,237.0
"761000,00",94170.0,94,58,3.0,0.0,0.0,119.0
"761000,00",94170.0,94,58,1.0,81.0,4.0,119.0
"1112000,00",94170.0,94,58,1.0,100.0,6.0,197.0
"423000,00",94510.0,94,60,1.0,116.0,6.0,323.0
"780000,00",94100.0,94,68,1.0,30.0,3.0,281.0
"439000,00",94450.0,94,44,1.0,108.0,4.0,381.0
"436500,00",94290.0,94,77,1.0,55.0,3.0,275.0
"320000,00",94000.0,94,28,1.0,51.0,2.0,282.0
"815950,00",94490.0,94,55,1.0,175.0,6.0,1013.0
"815950,00",94490.0,94,55,3.0,0.0,0.0,1013.0
"440000,00",94320.0,94,73,1.0,93.0,5.0,252.0
"290000,00",94210.0,94,68,3.0,0.0,0.0,397.0
"290000,00",94210.0,94,68,1.0,106.0,5.0,397.0
"800000,00",94200.0,94,41,2.0,25.0,1.0,119.0
"800000,00",94200.0,94,41,4.0,95.0,0.0,119.0
"800000,00",94200.0,94,41,2.0,29.0,1.0,119.0
"445000,00",94440.0,94,75,1.0,100.0,5.0,293.0
"1215000,00",94700.0,94,46,1.0,84.0,4.0,424.0
"1215000,00",94700.0,94,46,3.0,0.0,0.0,424.0
"420000,00",94240.0,94,38,3.0,0.0,0.0,397.0
"420000,00",94240.0,94,38,1.0,44.0,2.0,397.0
"492800,00",94100.0,94,68,1.0,55.0,3.0,218.0
"400000,00",94440.0,94,48,1.0,80.0,4.0,239.0
"472577,00",94700.0,94,46,3.0,0.0,0.0,308.0
"472577,00",94700.0,94,46,1.0,81.0,4.0,308.0
"1031035,00",94300.0,94,80,1.0,100.0,4.0,138.0
"150000,00",94140.0,94,2,1.0,70.0,3.0,502.0
"235000,00",94480.0,94,1,1.0,90.0,3.0,101.0
"442000,00",94440.0,94,75,1.0,100.0,3.0,592.0
"691400,00",94440.0,94,48,1.0,160.0,6.0,253.0
"691400,00",94440.0,94,48,1.0,160.0,6.0,500.0
"691400,00",94440.0,94,48,3.0,0.0,0.0,253.0
"691400,00",94440.0,94,48,3.0,0.0,0.0,500.0
"880000,00",94230.0,94,16,1.0,200.0,7.0,374.0
"880000,00",94230.0,94,16,1.0,200.0,7.0,40.0
"452500,00",94110.0,94,3,1.0,82.0,4.0,77.0
"722300,00",94120.0,94,33,1.0,88.0,4.0,258.0
"722300,00",94120.0,94,33,3.0,0.0,0.0,258.0
"425000,00",94490.0,94,55,1.0,116.0,3.0,300.0
"450000,00",94490.0,94,55,4.0,220.0,0.0,245.0
"373700,00",94520.0,94,47,1.0,90.0,5.0,186.0
"26023256,00",94000.0,94,28,4.0,6640.0,0.0,537.0
"380000,00",94120.0,94,33,1.0,46.0,3.0,127.0
"612500,00",94700.0,94,46,3.0,0.0,0.0,115.0
"612500,00",94700.0,94,46,1.0,46.0,3.0,115.0
"360000,00",94290.0,94,77,3.0,0.0,0.0,306.0
"360000,00",94290.0,94,77,1.0,65.0,4.0,306.0
"751700,00",94430.0,94,19,3.0,0.0,0.0,377.0
"751700,00",94430.0,94,19,1.0,156.0,4.0,377.0
"740000,00",94500.0,94,17,1.0,82.0,4.0,304.0
"360000,00",94430.0,94,19,1.0,82.0,4.0,250.0
"1550000,00",94170.0,94,58,1.0,199.0,8.0,608.0
"1550000,00",94170.0,94,58,1.0,199.0,8.0,336.0
"140000,00",94190.0,94,78,1.0,50.0,3.0,287.0
"905000,00",94340.0,94,42,1.0,107.0,5.0,138.0
"411100,00",94700.0,94,46,1.0,86.0,3.0,253.0
"411100,00",94700.0,94,46,3.0,0.0,0.0,253.0
"725000,00",94370.0,94,71,1.0,175.0,7.0,800.0
"405000,00",94350.0,94,79,3.0,0.0,0.0,351.0
"405000,00",94350.0,94,79,1.0,60.0,3.0,351.0
"775000,00",94170.0,94,58,1.0,99.0,4.0,166.0
"2300000,00",94120.0,94,33,1.0,154.0,5.0,465.0
"2300000,00",94120.0,94,33,3.0,0.0,0.0,465.0
"355000,00",94470.0,94,4,1.0,86.0,4.0,336.0
"885000,00",94120.0,94,33,1.0,117.0,4.0,112.0
"1072204,00",94360.0,94,15,3.0,0.0,0.0,456.0
"1072204,00",94360.0,94,15,1.0,100.0,4.0,456.0
"1549000,00",94360.0,94,15,1.0,224.0,8.0,500.0
"537000,00",94490.0,94,55,1.0,110.0,4.0,376.0
"537000,00",94490.0,94,55,3.0,0.0,0.0,376.0
"459500,00",94350.0,94,79,1.0,76.0,4.0,168.0
"385000,00",94600.0,94,22,1.0,70.0,4.0,146.0
"487400,00",94600.0,94,22,1.0,107.0,5.0,334.0
"253000,00",94500.0,94,17,3.0,0.0,0.0,254.0
"253000,00",94500.0,94,17,1.0,89.0,5.0,254.0
"471900,00",94500.0,94,17,1.0,170.0,8.0,287.0
"471900,00",94500.0,94,17,3.0,0.0,0.0,287.0
"630000,00",94800.0,94,76,1.0,117.0,4.0,294.0
"799000,00",94100.0,94,68,1.0,110.0,6.0,205.0
"440000,00",94800.0,94,76,1.0,70.0,3.0,75.0
"785000,00",94420.0,94,59,1.0,163.0,5.0,620.0
"480000,00",94170.0,94,58,3.0,0.0,0.0,117.0
"480000,00",94170.0,94,58,1.0,45.0,3.0,117.0
"480000,00",94170.0,94,58,3.0,0.0,0.0,554.0
"480000,00",94170.0,94,58,1.0,45.0,3.0,554.0
"534000,00",94350.0,94,79,3.0,0.0,0.0,708.0
"534000,00",94350.0,94,79,1.0,65.0,4.0,708.0
"1520000,00",94350.0,94,79,1.0,112.0,4.0,500.0
"1520000,00",94350.0,94,79,1.0,112.0,4.0,484.0
"510000,00",94490.0,94,55,1.0,84.0,4.0,251.0
"450000,00",94520.0,94,56,1.0,126.0,5.0,376.0
"535000,00",94440.0,94,70,3.0,0.0,0.0,899.0
"535000,00",94440.0,94,70,1.0,134.0,5.0,899.0
"134977,50",94370.0,94,71,1.0,115.0,5.0,416.0
"240000,00",94510.0,94,60,1.0,83.0,4.0,82.0
"590000,00",94440.0,94,70,1.0,160.0,5.0,562.0
"590000,00",94440.0,94,70,1.0,160.0,5.0,500.0
"420000,00",94500.0,94,17,1.0,38.0,3.0,200.0
"420000,00",94500.0,94,17,3.0,0.0,0.0,200.0
"500000,00",94310.0,94,54,1.0,131.0,5.0,360.0
"1480010,00",94120.0,94,33,1.0,180.0,5.0,358.0
"875000,00",94120.0,94,33,1.0,76.0,4.0,167.0
"380000,00",94490.0,94,55,1.0,19.0,1.0,332.0
"380000,00",94490.0,94,55,1.0,62.0,3.0,332.0
"321000,00",94510.0,94,60,1.0,87.0,4.0,112.0
"670000,00",94500.0,94,17,1.0,220.0,6.0,424.0
"670000,00",94500.0,94,17,3.0,0.0,0.0,424.0
"790000,00",94370.0,94,71,4.0,31.0,0.0,376.0
"790000,00",94370.0,94,71,1.0,100.0,4.0,376.0
"210000,00",94290.0,94,77,1.0,54.0,2.0,248.0
"815800,00",94240.0,94,38,1.0,160.0,6.0,454.0
"189940,00",94460.0,94,74,1.0,80.0,4.0,180.0
"189940,00",94460.0,94,74,3.0,0.0,0.0,180.0
"1562000,00",94100.0,94,68,3.0,0.0,0.0,849.0
"1562000,00",94100.0,94,68,1.0,202.0,8.0,849.0
"20300000,00",94110.0,94,3,4.0,5557.0,0.0,3682.0
"20300000,00",94110.0,94,3,4.0,43.0,0.0,3682.0
"620000,00",94400.0,94,81,1.0,112.0,4.0,130.0
"1270000,00",94170.0,94,58,1.0,100.0,6.0,346.0
"517000,00",94210.0,94,68,3.0,0.0,0.0,229.0
"517000,00",94210.0,94,68,1.0,61.0,3.0,229.0
"1400000,00",94170.0,94,58,1.0,150.0,6.0,417.0
"664000,00",94150.0,94,65,1.0,122.0,5.0,230.0
"250000,00",94460.0,94,74,1.0,45.0,3.0,400.0
"250000,00",94460.0,94,74,1.0,45.0,3.0,402.0
"580000,00",94140.0,94,2,1.0,72.0,6.0,203.0
"580000,00",94140.0,94,2,3.0,0.0,0.0,203.0
"478000,00",94150.0,94,65,3.0,0.0,0.0,311.0
"478000,00",94150.0,94,65,1.0,86.0,5.0,311.0
"520000,00",94500.0,94,17,1.0,111.0,5.0,305.0
"284000,00",94190.0,94,78,1.0,55.0,3.0,421.0
"403000,00",94470.0,94,4,1.0,127.0,7.0,394.0
"227363,00",94450.0,94,44,1.0,50.0,3.0,387.0
"823000,00",94130.0,94,52,1.0,135.0,5.0,386.0
"250000,00",94290.0,94,77,3.0,0.0,0.0,410.0
"250000,00",94290.0,94,77,1.0,42.0,3.0,410.0
"750000,00",94360.0,94,15,1.0,65.0,4.0,581.0
"885000,00",94170.0,94,58,1.0,58.0,4.0,356.0
"885000,00",94170.0,94,58,3.0,0.0,0.0,356.0
"1100000,00",94170.0,94,58,1.0,69.0,5.0,324.0
"800000,00",94170.0,94,58,1.0,78.0,4.0,105.0
"800000,00",94170.0,94,58,3.0,0.0,0.0,105.0
"525000,00",94800.0,94,76,3.0,0.0,0.0,414.0
"525000,00",94800.0,94,76,3.0,0.0,0.0,397.0
"525000,00",94800.0,94,76,1.0,45.0,3.0,397.0
"525000,00",94800.0,94,76,1.0,48.0,2.0,397.0
"646413,00",94120.0,94,33,3.0,0.0,0.0,208.0
"646413,00",94120.0,94,33,1.0,95.0,4.0,208.0
"730000,00",94490.0,94,55,1.0,108.0,5.0,501.0
"961700,00",94100.0,94,68,3.0,0.0,0.0,463.0
"961700,00",94100.0,94,68,1.0,129.0,6.0,463.0
"1050000,00",94170.0,94,58,1.0,125.0,6.0,468.0
"430000,00",94500.0,94,17,1.0,78.0,3.0,436.0
"372000,00",94440.0,94,48,1.0,90.0,5.0,224.0
"250000,00",94510.0,94,60,1.0,130.0,5.0,84.0
"250000,00",94510.0,94,60,3.0,0.0,0.0,84.0
"310000,00",94510.0,94,60,1.0,113.0,6.0,115.0
"690000,00",94210.0,94,68,1.0,77.0,3.0,435.0
"690000,00",94210.0,94,68,3.0,0.0,0.0,435.0
"690000,00",94210.0,94,68,1.0,130.0,4.0,435.0
"299900,00",94510.0,94,60,1.0,103.0,6.0,103.0
"302500,00",94190.0,94,78,1.0,72.0,4.0,515.0
"493800,00",94510.0,94,60,1.0,132.0,6.0,480.0
"450000,00",94240.0,94,38,1.0,70.0,3.0,331.0
"450000,00",94240.0,94,38,3.0,0.0,0.0,331.0
"483000,00",94230.0,94,16,1.0,63.0,3.0,232.0
"580000,00",94240.0,94,38,1.0,73.0,4.0,330.0
"572500,00",94340.0,94,42,3.0,0.0,0.0,179.0
"572500,00",94340.0,94,42,1.0,90.0,3.0,179.0
"438020,00",94240.0,94,38,1.0,79.0,3.0,352.0
"400000,00",94120.0,94,33,1.0,60.0,3.0,246.0
"400000,00",94120.0,94,33,3.0,0.0,0.0,246.0
"930000,00",94360.0,94,15,1.0,125.0,5.0,557.0
"2395000,00",94160.0,94,67,1.0,135.0,5.0,332.0
"1900000,00",94300.0,94,80,1.0,165.0,6.0,153.0
"341039,00",94490.0,94,55,1.0,70.0,3.0,298.0
"341039,00",94490.0,94,55,3.0,0.0,0.0,298.0
"710000,00",94000.0,94,28,3.0,0.0,0.0,389.0
"710000,00",94000.0,94,28,1.0,71.0,5.0,389.0
"776500,00",94600.0,94,22,3.0,0.0,0.0,463.0
"776500,00",94600.0,94,22,1.0,180.0,5.0,463.0
"776500,00",94600.0,94,22,2.0,47.0,2.0,155.0
"500000,00",94350.0,94,79,1.0,137.0,6.0,251.0
"452000,00",94500.0,94,17,1.0,100.0,5.0,326.0
"629081,00",94800.0,94,76,1.0,144.0,4.0,179.0
"230000,00",94500.0,94,17,3.0,0.0,0.0,310.0
"230000,00",94500.0,94,17,1.0,28.0,1.0,310.0
"710000,00",94430.0,94,19,1.0,180.0,8.0,500.0
"710000,00",94430.0,94,19,3.0,0.0,0.0,505.0
"710000,00",94430.0,94,19,1.0,180.0,8.0,505.0
"710000,00",94430.0,94,19,3.0,0.0,0.0,500.0
"300000,00",94600.0,94,22,3.0,0.0,0.0,316.0
"300000,00",94600.0,94,22,1.0,61.0,5.0,316.0
"2007500,00",94160.0,94,67,1.0,178.0,7.0,119.0
"2007500,00",94160.0,94,67,1.0,178.0,7.0,669.0
"1325000,00",94470.0,94,4,1.0,198.0,7.0,1696.0
"1125000,00",94470.0,94,4,1.0,278.0,8.0,606.0
"580000,00",94400.0,94,81,3.0,0.0,0.0,662.0
"580000,00",94400.0,94,81,1.0,69.0,3.0,662.0
"439000,00",94470.0,94,4,1.0,112.0,5.0,337.0
"684500,00",94110.0,94,3,1.0,128.0,5.0,170.0
"310000,00",94170.0,94,58,1.0,59.0,3.0,99.0
"916000,00",94120.0,94,33,1.0,74.0,3.0,216.0
"588000,00",94120.0,94,33,1.0,116.0,5.0,182.0
"588000,00",94120.0,94,33,3.0,0.0,0.0,182.0
"372000,00",94190.0,94,78,1.0,111.0,4.0,410.0
"550000,00",94500.0,94,17,3.0,0.0,0.0,71.0
"550000,00",94500.0,94,17,4.0,80.0,0.0,71.0
"550000,00",94500.0,94,17,2.0,18.0,1.0,71.0
"550000,00",94500.0,94,17,2.0,30.0,1.0,71.0
"430000,00",94200.0,94,41,1.0,56.0,4.0,48.0
"645000,00",94370.0,94,71,1.0,150.0,5.0,657.0
"354000,00",94370.0,94,71,1.0,75.0,3.0,139.0
"354000,00",94370.0,94,71,3.0,0.0,0.0,139.0
"310000,00",94140.0,94,2,4.0,35.0,0.0,139.0
